Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Brown’s,"
            Brown’s Black Thong Sandals. Size: 7 (37)
          ","
              C$45
            ","
              US 7
            ","
          These Brown’s thong sandals are a proven classic with a refined, minimalist style. Perfect for summer! ☀️

*Thong with black buckle and color-coordinated outsole
*Brand: Brown’s
*Size: 7 (37)
*Pre-loved. Slight lift on back right sandal (see photos)
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.   

Tags: Brown’s thong sandals, black thong sandals, Brown’s waking shoes, Browns black sandals, summer sandals, women’s sandals

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Browns-Black-Thong-Sandals-Size-7-37-668ddc9c014648477bd231bf
Naturalizer,"
            Naturalizer leather shoes
          ","
              C$25
            ","
              US 7.5
            ","
          Open toed 
Buttery soft
Velcro closure
Worn once
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",N/A,1883,1100+,1 day,100+,https://poshmark.ca/listing/Naturalizer-leather-shoes-64a719636149739973820a13
Vans,"
            BRAND NEW OLD SKOOL‎ VANS
          ","
              C$76
            ","
              US 9
            ","
          BRAND NEW OLD SKOOL VANS POPPY DESIGN 🖤💛🧡💚

US SIZE 9 WOMENS 💛🖤
25.5 CM

*OPEN TO REASONABLE OFFERS*
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Yellow",N/A,115,85+,1 day,17,https://poshmark.ca/listing/BRAND-NEW-OLD-SKOOL-VANS-66bf77f972f45f3f13703836
Tod's,"
            Tod's Black Suede Penny Loafer Slip On Rubber Sole - Sz 9.5 EU (10.5 US)
          ","
              C$150
            ","
              US 10.5
            ","
          Soft and comfy slip on black suede penny loafer from Tod's.  Features the iconic rubber cushion sole.  Leather insole.

Size 9.5 EU (compares to and fits size 10.5 US) 
Very good pre-loved condition - note liquid mark/stain on the trim of the right shoe.  See last two pics.  Otherwise in amazing condition.  
100% Leather

Clean, smoke free home.

Bundle with other items to save at least 10% and/or make me an offer!

First time on Poshmark? Use my invite code MARTEENIELALA for $15 off when you sign up!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,816,500+,1 day,100+,https://poshmark.ca/listing/Tods-Black-Suede-Penny-Loafer-Slip-On-Rubber-Sole-Sz-95-EU-105-US-66d3089058012383fe3c6b61
Rockport,"
            ROCKPORT womens navy  shoes size 9
          ","
              C$18
            ","
              US 9
            ","
          Rockport navy womens shoes 9, few creases
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,263,75+,1 day,8,https://poshmark.ca/listing/ROCKPORT-womens-navy-shoes-size-9-66de3d11f625339f37a4f207
Call It Spring,"
            Call It Spring, suede, heeled ankle boots
          ","
              C$45
            ","
              US 7.5
            ","
          Call It Spring, black Suede, heeled ankle boots, size 7.5,  worn a handful of times,  great condition
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,26,2,1 day,--,https://poshmark.ca/listing/Call-It-Spring-suede-heeled-ankle-boots-666de8a61985240f80865431
Mephisto,"
            Allrounder by Mephisto Silvretta-Tex Sneaker
          ","
              C$215
            ","
              US 8.5
            ","
          New ⬆️see pictures
Color Name: Loden

SILVRETTA - TEX model by ALLROUNDER: Outdoor shoe with excellent grip, cushioning and stability. The lacing allows easy closure without pressure that adapts perfectly to the shape of the foot.

This trendy sneaker offers comfort and a great fit. Soft cushioning in the heel and instep protects your feet from chafing when walking. The shock absorber in the heel and the removable footbed reduce the shock of walking. The non-slip Grip-Profile sole guarantees perfect comfort on all terrains.

Material: SUEDE LEATHER
Lining: ALLRO-TEX TEXTILE LINING
Outsole: CAOUTCHOUC LITE
Fastener: ROUND LACES
Width: G (standard width)
Heel Type: Flat heel, 1.5 cm
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green",N/A,20691,4900+,1 day,100+,https://poshmark.ca/listing/Allrounder-by-Mephisto-SilvrettaTex-Sneaker-63a0b4063e37e3828b2daf2e
N/A,"
            Ladies evening sandals
          ","
              C$17
            ","
              US 7
            ","
          Towne shoes embellished evening sandals in silver.
Size 7 excellent condition.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Ladies-evening-sandals-65c281c74bc655f833303d81
Quechua,"
            QUECHUA Women's waterproof warm snow boots - sh500 high boot size 5.5us or 36eur
          ","
              C$50
            ","
              US 5.5
            ","
          great condition
        ","Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,347,100+,1 day,19,https://poshmark.ca/listing/QUECHUA-Womens-waterproof-warm-snow-boots-sh500-high-boot-size-55us-or-36eur-66d26470bfd9a6c77b6d88b9
Lemon Jelly,"
            Lemon Jelly Ravyn Rubber Boots (8)
          ","
              C$150
            ","
              US 8
            ","
          I LOVE these boots but I bought them online a few years ago and they didn’t fit :( I wore them out once and then put them away. I’m normally a 8.5-9, so I’d say they fit like a true 8.

They have a cool transparent platform sole and are super sleek. Perfect for rainy days!

Purchased from Brown’s in 2021 for $188 + tax. 

✦ Get 15% off when you purchase 2 or more items from my closet :) And if you're new to Poshmark, use my code for HIGHDEFVINTAGE for $15 when you make your first purchase!

#boots #rainboots #lemonjelly
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,199,25+,3 days,3,https://poshmark.ca/listing/Lemon-Jelly-Ravyn-Rubber-Boots-8-66c14009f3d624db8b8b7b3a
adidas,"
            adidas ZX 9000 Light Aqua/Neon Blue size 10.5
          ","
              C$140
            ","
              US 10.5
            ","
          adidas ZX 9000 Light Aqua/Neon Blue

Size 10.5

First released as a pure runner back in 1988, the adidas ZX 9000 has since exceeded expectations, quickly becoming, as of late, one of the more fashionable running platforms from the brand. This latest installment outfits the ZX 9000 in a new Light Aqua/Neon Blue colorway, perfect for the Summer months. In addition to the nice colorway, the kicks feature top grade materials, paired with the traditional Torsion system. Available now at Schuh-You.

In good used condition 
Has some scuffs and bumps but lots of life left in these classic shoes
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Pink",N/A,4416,3800+,1 day,100+,https://poshmark.ca/listing/adidas-ZX-9000-Light-AquaNeon-Blue-size-105-66c74cb90841b9a6296b06cb
Athletic Works,"
            Men’s Running Shoes
          ","
              C$22
            ","
              US 10
            ","
          Worn only once 
Size 10 mens 
Grey camo pattern on tongue
        ",N/A,"N/A, N/A, N/A, Black, Gray",N/A,485,200+,1 day,39,https://poshmark.ca/listing/Mens-Running-Shoes-66b8e451e2ac0c67394866c3
Geox,"
            Kids Geox Closed-Toe Hiking Sandals Size US3.5
          ","
              C$22
            ","
              US 3.5 (Big Boy)
            ","
          For your consideration is a Preloved good condition pair of kids Geox closed toe Velcro sandals. The white silvery part within the orange on the sandals is reflective.
The Velcro works well. They show some signs of wear but overall very good condition. Thanks for looking!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Orange, Blue",N/A,3642,2200+,1 day,100+,https://poshmark.ca/listing/Kids-Geox-ClosedToe-Hiking-Sandals-Size-US35-66b111c29e4f7467558d3194
Vionic,"
            Vionic Spark Desiree Blue Quilted Leather Cap Toe Ballet Flats Size 9.5/ 41.5
          ","
              C$80
            ","
              US 9.5
            ","
          Vionic Spark Desiree Blue Quilted Leather Cap Toe Ballet Flats 
Size 9.5/ 41.5
Timeless quilted leather ballet flat. 
VioMotion Support is an innovative approach to foot health. 
Vionic conceals biomechanical technology into each shoe. 
Allday comfort is a difference you can feel. 
Deep heel cup provides essential stability. 
Stylish and comfortable footwear that incorporates a podiatrist designed biomechanical footbed.

Excellent Near New Condition
*uppers and footbed are like new, with faint evidence of wear on sole bottom
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,6784,3700+,1 day,100+,https://poshmark.ca/listing/Vionic-Spark-Desiree-Blue-Quilted-Leather-Cap-Toe-Ballet-Flats-Size-95-415-6692343eac1f767832cf5ba1
Nine West,"
            Nine West Devika Black Sequin Block Heel Pumps.  Size: 7.5
          ","
              C$29
            ","
              US 7.5
            ","
          It’s time to SPARKLE 🪩.  Hit the dance floor with these black sequin Nine West pumps 👠

*Brand: Nine West 
*Nine West Devika Black Sequin Block Heel Pumps. Pre-loved/well-worn, but still have some life left!  Wear/tear in insole and sole (see photos).  
*Size: 7.5.  Heel height: 4 1/2”
*Stock photo for fit only
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.    
*If you have questions, please ask!

Tags: sparkle black pumps, Nine West pumps, black high heel sequin pumps, Nine West block heel pumps

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Nine-West-Devika-Black-Sequin-Block-Heel-Pumps-Size-75-662522e8c479b8ce3052c653
Asics,"
            ❤️🔥❤️Asics Gel-Sonoma 15-50 White Peach Fawn  Size 8 US❤️🔥❤️
          ","
              C$225
            ","
              US 8
            ","
          Brand new without box, size 8, fits true to size (or 7,5 if you wish to wear thicker socks). 

Run anywhere in these versatility-first sneakers from Asics, featured in a classic heritage trainer design with details inspired by the sun and sand, taking cues from a classic cross-country style with updates so you can trek on any terrain. 

Features: Low-boot construction, tie-dye mesh uppers, leather and hairy suede trail overlays, cushioned footbed with GEL technology, layered heel counter, traction outsole, double lace-up closure

 These comfy sneakers are made to keep up with you anywhere and everywhere.
        ","Seller Discount: 5% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink",N/A,1543,900+,1 day,100+,https://poshmark.ca/listing/Asics-GelSonoma-1550-White-Peach-Fawn-Size-8-US-65c27816dff94d3d012cfb6f
Jordan,"
            JORDAN 6 Rings boy’s youth size 1 black basketball running shoes
          ","
              C$65
            ","
              US 1 (Little Boy)
            ","
          I’ve attached a photo that explains all the great features of these shoes for your little Jordan fan.  These are youth size 1, so they’d generally fit a child 6-7 years old.  Good used condition.  Some marks.  Adds character!  Will clean up further prior to sale.  Child outgrew them quickly.  Original laces.  These are tie up shoes.
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,2353,1000+,2 days,91,https://poshmark.ca/listing/JORDAN-6-Rings-boys-youth-size-1-black-basketball-running-shoes-66a78f31013d2ae987eeff4a
Pons Quintana,"
            Pons Quintana Black Leather Lace Up Espadrilles, Sz EU  36
          ","
              C$220
            ","
              EU 36
            ","
          Pons Quintana Black Leather Lace Up Espadrilles, Sz EU 36

Handmade in Spain

Braided Calfskin Leather, leather backing, laces, round toeline, wedge heel, rubber cleated sole.

Excellent pre-owned condition

1342
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Tan, N/A, N/A, N/A",N/A,1558,1000+,1 day,100+,https://poshmark.ca/listing/Pons-Quintana-Black-Leather-Lace-Up-Espadrilles-Sz-EU-36-66dba0b6d88cadbdce75a433
Menbur,"
            Essence Menbur Satin Blue shoes
          ","
              C$15
            ","
              US 9
            ","
          size 39
color blue with blue sequins on the plateform
heels 4""
like new
very good condition
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 21%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,927,500+,1 day,59,https://poshmark.ca/listing/Essence-Menbur-Satin-Blue-shoes-645056c4382db89dc04b1d66
Marc Fisher,"
            Marc Fisher metallic silver black chunky heels
          ","
              C$28
            ","
              US 6
            ","
          Marc Fisher metallic block chunky heels
Some scratches on the insoles 
and underneath 
Overall very good clean condition 
Size woman 6
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Silver, N/A, N/A",N/A,1214,400+,1 day,84,https://poshmark.ca/listing/Marc-Fisher-metallic-silver-black-chunky-heels-66d3b02de34c30e220276eab
N/A,"
            Women’s sandals
          ","
              C$18
            ","
              US 7
            ","
          CL By Laundry block heeled faux patent sandals.
Heel is approximately 2.75 inches in height.
Man made materials.
Size 7 really good condition.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 14%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Womens-sandals-65f747bfc9a228fcca546f42
Athletic Works,"
            Athletic Works Black Lace Up Shoes. Size: 9
          ","
              C$25
            ","
              US 9
            ","
          Get going with these Athletic Works women's sneakers 🏃‍♀️

* Polyester, polyurethane upper 
* Size: 9
* Brand: Athletic Works
* Synthetic outsole
* Plush memory foam insole
* Elasticized laces 
* Cushioned top-line
* Only worn a few times.
* Photo for fit only
* Differences in screen resolution/lighting conditions may cause colour to vary from photos. 

Tags: black sneakers, women’s black sneakers, sneakers size 9, 

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!  

✨If you are new to Poshmark get $15 CAD off when you use the code LIZC671 for your first purchase 🤩.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Athletic-Works-Black-Lace-Up-Shoes-Size-9-667eb481b4ee5b58db055aa7
Nike,"
            Nike Lebron 12 Heart Of A Lion
          ","
              C$130
            ","
              US 8.5
            ","
          Nike Lebron 12 Heart Of A Lion 
Size 7y or womens 8.5
Amazing condition bottoms icy
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 13%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A",N/A,1940,1300+,1 day,100+,https://poshmark.ca/listing/Nike-Lebron-12-Heart-Of-A-Lion-629a4edc4eeede03c838301d
Converse,"
            🍁…Converse All Star Low Top Grey Sneakers Textile Classic Padded Lace Up 7.5
          ","
              C$30
            ","
              US 7.5
            ","
          🍁Make any offer, no offer refused on this item!

Ladies grey Converse All Star sneakers with padded tongue. 
Logo on tongue and heel. 
Textile upper, rubber sole. 
Rare print.
Size 7.5
Normal signs of wear as shown in photos, good preowned condition.

trending brand, downtown girl, skater, grunge, Chuck, grunge, baddie, low top
        ","Seller Discount: 30% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, White, N/A, N/A, N/A",N/A,5352,4000+,1 day,100+,https://poshmark.ca/listing/Converse-All-Star-Low-Top-Grey-Sneakers-Textile-Classic-Padded-Lace-Up-75-668e58186da06e1a62a2412e
Christian Louboutin,"
            Christian Louboutin Daffodile 160 Leopard Crystal Stiletto Platform Heel Pumps
          ","
              C$798
            ","
              EU 35
            ","
          Christian Louboutin Daffodile 160 Leopard Crystal Stiletto Platform Heel Pumps

This is an authentic pair of CHRISTIAN LOUBOUTIN Leopard Print Daffodile 160 Platform Pumps in size 35. These stunning pumps have 2.5 inches of height and a 6 inch stiletto and are composed of metallic stitched leopard print material with black crystal embellishments. 

Details: 
- Condition: Very good preowned condition. Normal signs of wear. Please view photos carefully. 
- Includes dust bag. 
- All photos are of the item for sale.

Poshmark is not affiliated with this brand.
        ","C$12.49C$3.99Expedited (1-7 day) Shipping on orders over C$700!, FREE authentication on items over C$700!","N/A, N/A, N/A, Black, Brown",N/A,700,400+,2 days,51,https://poshmark.ca/listing/Christian-Louboutin-Daffodile-160-Leopard-Crystal-Stiletto-Platform-Heel-Pumps-66dde429d909595bb780cf95
Stubbs & Wootton,"
            Stubbs & Wootton Blue Woven Slippers / Loafers - 6US 🇪🇸
          ","
              C$65
            ","
              US 6
            ","
          Stubbs & Wootton calls these ""slippers"", others call them driving loafers.  Made out of a blue woven material, leather lined in Spain.  SUPER comfortable.

Marked sz6, but fits like a 5/5.5US (without socks).  Please know your size in these shoes.

Condition:  Material is faded, selling as-is.  Tons of life left!  

A nice twist on the ballet flat!

New S&W loafers, similar material, retail for $575USD.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,3688,1000+,1 day,100+,https://poshmark.ca/listing/Stubbs-Wootton-Blue-Woven-Slippers-Loafers-6US-66dabba14fbbfd84718a6451
Sorel,"
            Children Unisex Boots SOREL Kids
Out N About ™ Classic (Toddler/Little Kid)
          ","
              C$40
            ","
              US 8 (Toddler Boy)
            ","
          DESIGN:

Waterproof suede upper combines protection and style
Waterproof bootie construction and vulcanized rubber shell keeps your kiddo’s feet dry all day
Strap closure for a secure fit
Heel pull tab for easy on and off
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, Brown",N/A,707,300+,1 day,30,https://poshmark.ca/listing/Children-Unisex-Boots-SOREL-KidsOut-N-About-Classic-ToddlerLittle-Kid-66d8e9b9775caf83d8b838fa
Plakton,"
            Plakton Bolero Black Leather Cork Bottom Sandals
          ","
              C$50
            ","
              US 9.5
            ","
          Plakton sandals, new with tag. Flip-flop thong style, leather upper with cushioned sole and cork bottom. Marked size 41EU 

New to Poshmark? Use Code REDEFINECONSIGN on sign up and save $15 on your first order ❤️
        ",N/A,"N/A, N/A, N/A, Black, Tan, N/A, N/A, N/A",N/A,3522,2300+,1 day,100+,https://poshmark.ca/listing/Plakton-Bolero-Black-Leather-Cork-Bottom-Sandals-662409b7280cc6bafc3c15d8
Aldo,"
            Aldo Knee High Boots Tall Black High Heeled Vegan  Faux Leather Size 7.5 NEW
          ","
              C$125
            ","
              US 7.5
            ","
          Aldo Brantingham Black Faux Leather Heeled Knee High Boots Size 7.5  EU38 NEW IN BOX

This season, make a statement with the Aldo Brantingham Black Faux Leather Heeled Knee High Boots.

Featuring exquisite craftsmanship and an exquisitely designed silhouette, these boots are sure to leave an impact.

 Constructed with superior quality faux leather, these heeled boots offer durability and comfort.

 With the sleek golden detailing on side buckles, they have been designed to make you feel extraordinary.

 Plus, they feature a full inside zipper and a block heel that provide enough support to help you walk comfortably.

 Get your hands on these fashionable knee high boots and become the envy of all your friends!
 
  -Aldo Brantingham Black Faux Leather Heeled Knee High Boots Size 75
  -Faux leather
  -Inside Zipper 
  -Almond Toe
  -4.25” Block Heel
  -21” Boot Height
  -BRAND NEW IN BOX
Smoke Free/Pet Free Home
Very Fast Shipping
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,1925,1200+,1 day,100+,https://poshmark.ca/listing/Aldo-Knee-High-Boots-Tall-Black-High-Heeled-Vegan-Faux-Leather-Size-75-NEW-66daf482ef8c7eb95e7ed3c7
BCBGeneration,"
            Bcbg generation flip flop / sandals/ slides
          ","
              C$30
            ","
              US 7
            ","
          black with gold chain detail, like new , just tried on
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, Black",N/A,1565,1000+,2 days,100+,https://poshmark.ca/listing/Bcbg-generation-flip-flop-sandals-slides-66de29de4fbbfd13086100e1
Maguire,"
            MAGUIRE-Valencia-Tan/Brown Suede-Tie Bow-Loafers-Sz 37-Excellent
          ","
              C$95
            ","
              US 6.5
            ","
          MAGUIRE-Valencia-Tan/Brown Suede-Tie Bow-Loafers-Sz 37-Excellent

Excellent pre-owned condition as shown...some wear noticeable to soles, slight overall wear.
Size 37, about a 6.5, measures 9.5"" via insole, 10.25"" via sole, 1"" heel and 3.5"" wide.
Elevate your style with these beautiful Maguire Valencia loafers. 
The almond toe shape and slip-on closure make them perfect for any occasion, whether it's a casual day out or a business meeting. The brown suede upper material, combined with a tan bow accent, adds a touch of elegance to these comfortable flats. 
 The Maguire Valencia loafers are designed with a standard shoe width and a cushioned, comfortable insole made of leather. 
The outsole material is synthetic, providing durability and arch support. 
These stylish flats are perfect for any season, whether it's winter, summer, fall, or spring. 
Step out in style with these amazing Maguire Valencia loafers.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Tan, N/A, N/A, N/A",N/A,153,15+,2 days,3,https://poshmark.ca/listing/MAGUIREValenciaTanBrown-SuedeTie-BowLoafersSz-37Excellent-66b3e2239b37c789c481b1c6
Old West,"
            Vtg Old  West Tan Corona With Pink Leather Western Cowboy boots size 6 trendy
          ","
              C$65
            ","
              US 6
            ","
          Old West Pink and Brown Western Cowboy Boots Leather upper size 6 womens.  Old West has been providing quality western boots for men, women, and kids since 1966. Made using high quality leathers and man-made materials, Old West creates durable, comfortable, stylish western boots at a value price.
Vtg 00s Old West Tan Corona Calfskin With Pink Leather 


Western cowboy cowgirl rodeo festival Coachella stagecoach country farm prairie peasant boho bohemian santa fe southwestern calgary stampede vintage retro
girly alberta texas
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Pink, Brown, N/A, N/A, N/A",N/A,217,75+,1 day,15,https://poshmark.ca/listing/Vtg-Old-West-Tan-Corona-With-Pink-Leather-Western-Cowboy-boots-size-6-trendy-66df5604375218915dc32f31
Valentino,"
            Valentino Brown Suede Heels
          ","
              C$115
            ","
              EU 37.5
            ","
          These Valentino suede heels are a must-have for any occasion, featuring an almond toe. 
Crafted in Italy, this pair is finished with a 3” heel 
See pictures for signs of wear
Make a statement with this pair of suede heels by Valentino
        ","Seller Discount: 30% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A",N/A,10292,9300+,1 day,100+,https://poshmark.ca/listing/ValentinoBrownSuedeHeels-66cf5adff51a0fbbc907f4e7
Passofino,"
            NEW! PASSOFINO BRAZIL Leather Sandals Woven Huaraches Espadrilles Women Size 10
          ","
              C$45
            ","
              US 10
            ","
          Brand new! 

Beautiful woven leather Passofino sandals from Brazil!
Womens size 10.

11 Inches in length measured on the bottom
3.5 Inches width across bottom

★ Five Star Posh Ambassador! Fast shipping! 
★ Please double check the measurements and ask any questions below.
        ","Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,419,200+,1 day,34,https://poshmark.ca/listing/NEW-PASSOFINO-BRAZIL-Leather-Sandals-Woven-Huaraches-Espadrilles-Women-Size-10-6697e0afbfd9a666ca96cbb2
Prada,"
            Prada Sneakers  size 11
          ","
              C$199
            ","
              US 11
            ","
          Prada sneakers/boots used condition
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, White",N/A,271,100+,1 day,5,https://poshmark.ca/listing/Prada-Sneakers-size-11-66dd1960e86380442cd4e106
N/A,"
            Platform  espadrilles
          ","
              C$35
            ","
              EU 38
            ","
          Guc
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,1936,600+,2 days,70,https://poshmark.ca/listing/Platform-espadrilles-66dda2538fa2079dd4b04b63
Prada,"
            PRADA Open Toe Ruffle Suede Strap Ankle Heel Sandals Women's Size 7 Prom Formal
          ","
              C$235
            ","
              US 7
            ","
          Stunning Prada heels perfect for all occasions. Ruffle ankle detail, open toe and adjustable ankle strap.  

Designer fit: Prada run typically a half size small

Condition:  Excellent minor wear as pictured

Size:  37.5 - 7

Approx Measurements 
Heel: 4.25""


Double check your measurements. Please see photos as they are considered part of the description. 

If you are new to Poshmark Use my code SIMPLYNEENS and get C$15 off your first purchase.

Note: All clothing sold in oCur shop has been previously owned. We try to pick out great clothing with minimal wear and provide any notes about it in the “condition” section above. If you have any questions or concerns, please message us ahead of buying an item. We’ll gladly respond as we want you to be happy with your purchase. We strive for 100% customer satisfaction and will work very hard to earn your positive, 5 star, feedback rating.

PLEASE REFER TO PICTURES - THE PICTURES SERVE AS A VISUAL DESCRIPTION OF THE ITEM.  IF IT IS NOT SHOWN IN THE PHOTOS OR DESCRIBED IN THE TEXT, IT IS NOT INCLUDED.  IF THERE IS A DISCREPANCY BETWEEN THE PHOTOS AND THE TEXT DESCRIPTION, THE PHOTOS TAKE PRECEDENCE.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,1460,600+,1 day,100+,https://poshmark.ca/listing/PRADA-Open-Toe-Ruffle-Suede-Strap-Ankle-Heel-Sandals-Womens-Size-7-Prom-Formal-66b81388bc6e1c1374811595
vangelo,"
            Vangelo Heel Ankle Boots Red Size 6.5 SD3407 37 vintage booties
          ","
              C$19
            ","
              37
            ","
          Vangelo Red Heel Boots
Make a statement in these beautiful boots. Great with various outfits and looks elegant with a bit of edge
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A, N/A",N/A,339,100+,1 day,9,https://poshmark.ca/listing/Vangelo-Heel-Ankle-Boots-Red-Size-65-SD3407-37-vintage-booties-66c3df910274273254bffe36
